Month,Day,AC System Output (kW)
10,17,0
10,17,0
10,17,0
10,17,0
10,17,0
10,18,0
10,18,0
10,18,0
10,18,0
10,18,0
10,18,0
10,18,0
10,18,0
10,18,0.003752
10,18,0.176626
10,18,0.283076
10,18,0.331792
10,18,0.368203
10,18,0.155821
10,18,0.098584
10,18,0.067976
10,18,0.04106
10,18,0.002269
10,18,0
10,18,0
10,18,0
10,18,0
10,18,0
10,18,0
10,19,0
10,19,0
10,19,0
10,19,0
10,19,0
10,19,0
10,19,0
10,19,0
10,19,0.000907
10,19,0.002006
10,19,0.025599
10,19,0.205722
10,19,0.043232
10,19,0.018093
10,19,0.018781
10,19,0.109814
10,19,0.017757
10,19,0
10,19,0
10,19,0
10,19,0
10,19,0
10,19,0
10,19,0
10,20,0
10,20,0
10,20,0
10,20,0
10,20,0
10,20,0
10,20,0
10,20,0
10,20,0
10,20,0.001311
10,20,0.006012
10,20,0.020716
10,20,0.004075
10,20,0.007334
10,20,0.011965
10,20,0.007952
10,20,0.002648
10,20,0
10,20,0
10,20,0
10,20,0
10,20,0
10,20,0
10,20,0
10,21,0
10,21,0
10,21,0
10,21,0
10,21,0
10,21,0
10,21,0
10,21,0
10,21,0
10,21,0.006445
10,21,0.016954
10,21,0.031643
10,21,0.064478
10,21,0.026767
10,21,0.058224
10,21,0.010898
10,21,0.019294
10,21,0
10,21,0
10,21,0
10,21,0
10,21,0
10,21,0
10,21,0
10,22,0
10,22,0
10,22,0
10,22,0
10,22,0
10,22,0
10,22,0
10,22,0
10,22,0
10,22,0.041832
10,22,0.20006
10,22,0.241227
10,22,0.331143
10,22,0.502261
10,22,0.429042
10,22,0.323023
10,22,0.163673
10,22,0.003159
10,22,0
10,22,0
10,22,0
10,22,0
10,22,0
10,22,0
10,23,0
10,23,0
10,23,0
10,23,0
10,23,0
10,23,0
10,23,0
10,23,0
10,23,0
10,23,0.100918
10,23,0.265345
10,23,0.292363
10,23,0.346712
10,23,0.206036
10,23,0.238698
10,23,0.203129
10,23,0.053804
10,23,0
10,23,0
10,23,0
10,23,0
10,23,0
10,23,0
10,23,0
10,24,0
10,24,0
10,24,0
10,24,0
10,24,0
10,24,0
10,24,0
10,24,0
10,24,0
10,24,0.147971
10,24,0.026073
10,24,0.117249
10,24,0.283434
10,24,0.353301
10,24,0.348866
10,24,0.102251
10,24,0.048315
10,24,0.028123
10,24,0
10,24,0
10,24,0
10,24,0
10,24,0
10,24,0
10,25,0
10,25,0
10,25,0
10,25,0
10,25,0
10,25,0
10,25,0
10,25,0
10,25,0
10,25,0.142011
10,25,0.105678
10,25,0.196045
10,25,0.050488
10,25,0.056752
10,25,0.039731
10,25,0.452475
10,25,0.267565
10,25,0.001854
10,25,0
10,25,0
10,25,0
10,25,0
10,25,0
10,25,0
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0.077268
10,26,0.161237
10,26,0.236621
10,26,0.072211
10,26,0.036909
10,26,0.022799
10,26,0.006921
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0
10,26,0
10,27,0
10,27,0
10,27,0
10,27,0
10,27,0
10,27,0
10,27,0
10,27,0
10,27,0
10,27,0.000666
10,27,0.009183
10,27,0.015524
10,27,0.018978
10,27,0.01949
10,27,0.540769
10,27,0.426015
10,27,0.24169
10,27,0
10,27,0
10,27,0
10,27,0
10,27,0
10,27,0
10,27,0
10,28,0
10,28,0
10,28,0
10,28,0
10,28,0
10,28,0
10,28,0
10,28,0
10,28,0
10,28,0.113291
10,28,0.000435
10,28,0.03026
10,28,0.021706
10,28,0.025113
10,28,0.020873
10,28,0.00498
10,28,0.250227
10,28,0
10,28,0
10,28,0
10,28,0
10,28,0
10,28,0
10,28,0
10,29,0
10,29,0
10,29,0
10,29,0
10,29,0
10,29,0
10,29,0
10,29,0
10,29,0
10,29,0.103713
10,29,0.003103
10,29,0.013508
10,29,0.027491
10,29,0.065855
10,29,0.032289
10,29,0.425566
10,29,0.234417
10,29,0
10,29,0
10,29,0
10,29,0
10,29,0
10,29,0
10,29,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0.003135
10,30,0.013485
10,30,0.035401
10,30,0.040451
10,30,0.008471
10,30,0.000153
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,30,0
10,31,0
10,31,0
10,31,0
10,31,0
10,31,0
10,31,0
10,31,0
10,31,0
10,31,0
10,31,0.082662
10,31,0.094637
10,31,0.47043
10,31,0.551056
10,31,0.600931
10,31,0.553549
10,31,0.302457
10,31,0.030085
10,31,0
10,31,0
10,31,0
10,31,0
10,31,0
10,31,0
10,31,0
11,1,0
11,1,0
11,1,0
11,1,0
11,1,0
11,1,0
11,1,0
11,1,0
11,1,0
11,1,0.059544
11,1,0.27226
11,1,0.003314
11,1,0.009587
11,1,0.015271
11,1,0.059595
11,1,0.003884
11,1,0.012571
11,1,0
11,1,0
11,1,0
11,1,0
11,1,0
11,1,0
11,1,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0.011832
11,2,0.011832
11,2,0.024853
11,2,0.029905
11,2,0.033479
11,2,0.007857
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0.008275
11,3,0.059611
11,3,0.009598
11,3,0.00318
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,3,0
11,4,0
11,4,0
11,4,0
11,4,0
11,4,0
11,4,0
11,4,0
11,4,0
11,4,0
11,4,0.003327
11,4,0.05067
11,4,0.036964
11,4,0.524561
11,4,0.599315
11,4,0.036192
11,4,0.428798
11,4,0.183165
11,4,0
11,4,0
11,4,0
11,4,0
11,4,0
11,4,0
11,4,0
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0.002669
11,5,0.01058
11,5,0.495082
11,5,0.01473
11,5,0.025403
11,5,0.007321
11,5,0.15763
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0
11,5,0
11,6,0
11,6,0
11,6,0
11,6,0
11,6,0
11,6,0
11,6,0
11,6,0
11,6,0
11,6,0.029472
11,6,0.005986
11,6,0.358619
11,6,0.446516
11,6,0.518523
11,6,0.491502
11,6,0.357257
11,6,0.104546
11,6,0
11,6,0
11,6,0
11,6,0
11,6,0
11,6,0
11,6,0
11,7,0
11,7,0
11,7,0
11,7,0
11,7,0
11,7,0
11,7,0
11,7,0
11,7,0
11,7,0.015067
11,7,0.00177
11,7,0.391259
11,7,0.477801
11,7,0.562443
11,7,0.5429
11,7,0.408595
11,7,0.131469
11,7,0
11,7,0
11,7,0
11,7,0
11,7,0
11,7,0
11,7,0
11,8,0
11,8,0
11,8,0
11,8,0
11,8,0
11,8,0
11,8,0
11,8,0
11,8,0
11,8,0.007706
11,8,0.219879
11,8,0.376468
11,8,0.461686
11,8,0.542478
11,8,0.516682
11,8,0.370856
11,8,0.105308
11,8,0
11,8,0
11,8,0
11,8,0
11,8,0
11,8,0
11,8,0
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0.012061
11,9,0.020846
11,9,0.032161
11,9,0.492867
11,9,0.041372
11,9,0.021328
11,9,0.00084
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0
11,9,0
11,10,0
11,10,0
11,10,0
11,10,0
11,10,0
11,10,0
11,10,0
11,10,0
11,10,0
11,10,0.013123
11,10,0.202572
11,10,0.36532
11,10,0.459456
11,10,0.557745
11,10,0.542408
11,10,0.39559
11,10,0.114056
11,10,0
11,10,0
11,10,0
11,10,0
11,10,0
11,10,0
11,10,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0.009631
11,11,0.017733
11,11,0.021278
11,11,0.139976
11,11,0.022853
11,11,0.009992
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,11,0
11,12,0
11,12,0
11,12,0
11,12,0
11,12,0
11,12,0
11,12,0
11,12,0
11,12,0
11,12,0.000151
11,12,0.100593
11,12,0.129285
11,12,0.09483
11,12,0.195096
11,12,0.430101
11,12,0.294811
11,12,0.011307
11,12,0
11,12,0
11,12,0
11,12,0
11,12,0
11,12,0
11,12,0
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0.03752
11,13,0.026254
11,13,0.399721
11,13,0.500843
11,13,0.487186
11,13,0.341404
11,13,0.073189
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0
11,13,0
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0.00034
11,14,0.004747
11,14,0.060778
11,14,0.064288
11,14,0.193312
11,14,0.125067
11,14,0.002747
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0
11,14,0
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0.047557
11,15,0.146415
11,15,0.14334
11,15,0.026566
11,15,0.025079
11,15,0.327094
11,15,0.006017
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0
11,15,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0.147909
11,16,0.024614
11,16,0.398647
11,16,0.03458
11,16,0.03312
11,16,0.001844
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,16,0
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0.00093
11,17,0.007399
11,17,0.002234
11,17,0
11,17,0.116516
11,17,0.192238
11,17,0.000946
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0
11,17,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0.005409
11,18,0.002177
11,18,0.007948
11,18,0.002419
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,18,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0.003201
11,19,0.015177
11,19,0.004785
11,19,0.006768
11,19,0.081503
11,19,0.012669
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,19,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0.082695
11,20,0.028249
11,20,0.030676
11,20,0.002164
11,20,0.170251
11,20,0.089553
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,20,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0.000012
11,21,0.008537
11,21,0.010076
11,21,0.170746
11,21,0.033071
11,21,0.011899
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,21,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0.00219
11,22,0.020416
11,22,0.284257
11,22,0.024024
11,22,0.383841
11,22,0.237855
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,22,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0.054773
11,23,0.204141
11,23,0.28408
11,23,0.382587
11,23,0.390569
11,23,0.251346
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,23,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0.009759
11,24,0.071318
11,24,0.090109
11,24,0.24797
11,24,0.353042
11,24,0.239254
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,24,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0.049768
11,25,0.208797
11,25,0.294478
11,25,0.402504
11,25,0.412135
11,25,0.240023
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,25,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0.00889
11,26,0.071734
11,26,0.125018
11,26,0.397898
11,26,0.24795
11,26,0.231874
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,26,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0.039283
11,27,0.184806
11,27,0.070045
11,27,0.373075
11,27,0.390312
11,27,0.209768
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,27,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0.002549
11,28,0.043718
11,28,0.001344
11,28,0.024493
11,28,0.060804
11,28,0.140726
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,28,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0.03057
11,29,0.063952
11,29,0.01873
11,29,0.098389
11,29,0.247079
11,29,0.144757
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,29,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0.017773
11,30,0.170668
11,30,0.259283
11,30,0.363531
11,30,0.08465
11,30,0.204082
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
11,30,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0.020364
12,1,0.175765
12,1,0.002391
12,1,0.376289
12,1,0.398515
12,1,0.174738
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,1,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0.007365
12,2,0.014473
12,2,0.005745
12,2,0.008427
12,2,0.000056
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,2,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0.00039
12,3,0.003381
12,3,0.003414
12,3,0.006042
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,3,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0.003129
12,4,0.120524
12,4,0.196717
12,4,0.080284
12,4,0.003839
12,4,0.096653
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,4,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0.004045
12,5,0.009109
12,5,0
12,5,0.013434
12,5,0.001093
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,5,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0.000794
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,6,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0.007182
12,7,0.117019
12,7,0.20162
12,7,0.292409
12,7,0.324842
12,7,0.124057
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,7,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0.001854
12,8,0.116823
12,8,0.201266
12,8,0.28762
12,8,0.321768
12,8,0.118336
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,8,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0.09495
12,9,0.167495
12,9,0.235211
12,9,0.25557
12,9,0.085487
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,9,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0.105704
12,10,0.192037
12,10,0.278447
12,10,0.313643
12,10,0.121793
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,10,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0.112333
12,11,0.211347
12,11,0.311469
12,11,0.37449
12,11,0.153784
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,11,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0.115098
12,12,0.218332
12,12,0.316269
12,12,0.379446
12,12,0.151225
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,12,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0.108265
12,13,0.212991
12,13,0.308645
12,13,0.373506
12,13,0.148189
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,13,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0.106501
12,14,0.21469
12,14,0.302119
12,14,0.355421
12,14,0.130463
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,14,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0.109047
12,15,0.225783
12,15,0.324273
12,15,0.405524
12,15,0.167421
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,15,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0.109289
12,16,0.228798
12,16,0.3206
12,16,0.396236
12,16,0.154846
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,16,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0.098763
12,17,0.213549
12,17,0.288667
12,17,0.364383
12,17,0.144964
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,17,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0.081538
12,18,0.182844
12,18,0.249234
12,18,0.304389
12,18,0.102591
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,18,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0.069359
12,19,0.160851
12,19,0.214767
12,19,0.256001
12,19,0.081653
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,19,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0.068736
12,20,0.162824
12,20,0.220332
12,20,0.286279
12,20,0.094085
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,20,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0.068181
12,21,0.16282
12,21,0.216882
12,21,0.267485
12,21,0.082373
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,21,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0.084755
12,22,0.207829
12,22,0.285208
12,22,0.384733
12,22,0.156315
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,22,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0.083399
12,23,0.201497
12,23,0.270619
12,23,0.360363
12,23,0.141723
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,23,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0.075264
12,24,0.18648
12,24,0.245699
12,24,0.319632
12,24,0.117812
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,24,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0.08062
12,25,0.193588
12,25,0.246678
12,25,0.322337
12,25,0.124476
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,25,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0.062837
12,26,0.157197
12,26,0.198508
12,26,0.241303
12,26,0.079633
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,26,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0.065303
12,27,0.169743
12,27,0.222758
12,27,0.304486
12,27,0.115939
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,27,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0.065981
12,28,0.161276
12,28,0.20659
12,28,0.269224
12,28,0.093645
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,28,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0.066237
12,29,0.168687
12,29,0.217061
12,29,0.299368
12,29,0.112554
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,29,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0.073738
12,30,0.17624
12,30,0.219922
12,30,0.304522
12,30,0.113739
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,30,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0.079072
12,31,0.190323
12,31,0.238898
12,31,0.34546
12,31,0.150177
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
12,31,0
